2035;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;41384.4147090405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;747.432928421884;40765.7620324212
Liquid_fuels;112.851304048501;1586.54959805789;0;235.467919680526;1253.43301222121;464.957297575934;568.308827416065;214.328936290844;370.390833967728;2083.5167809173;30.8766545751812;185.939749466503;134.189996696611;76.3932528631563;195.039800067566;627.966151346942;6905.7651313338;3672.61245281963;9505.77140187435;2348.69275722501;690.228811170989;8.62987577627586;2833.66145617108;15101.5538831243;0;0;0;0;50210.4767219247;7454.28960392997
Gas_fuels;26.3247803672219;21.9379729871669;884.455420374056;0.288949157010578;1589.48269562739;142.179772287663;161.707600271208;420.27746514804;502.814380465847;2073.21293738931;644.624013374637;288.639189044823;119.796562629727;54.3935980223914;2359.36039774808;447.125070994607;799.774324570969;2.10669924514359;14.0287391729374;186.871161927129;396.349110779248;730.740204975791;5540.61174044292;8916.87429556832;0;0;0;0;568.001983581206;23635.6113442453
Solid_fuels;0;3400.85770480295;712.888541317291;2521.1082981512;1836.18764518581;2481.47132274782;0.371851707852674;147.160188679317;115.028980182387;204.290069937456;16.7603982493619;33.4518697444351;10.0755862653838;4.9979611804817;304.535864677817;41.0841302552882;0;0;0;7.76767423191599;97.1147344017556;0.372759186410148;161.754636884212;37.4505791371935;0;0;0;0;4209.81853037838;3481.46929954628
Elec_heating;23.4451278520203;313.55977593254;24.0038342672704;5.91881540022545;838.58035997231;123.900426655359;684.404882389919;384.726250944414;250.601902549762;2190.37664744476;686.394147095051;587.15819219592;309.758329460747;146.826159944498;1909.36383194143;1206.93723214005;1593.58668989062;9.59489966439878;0;629.264482755739;828.253220472867;391.264427063081;13937.2827020139;19850.0232423549;0;0;-4934.292040376;0;52752.9221281577;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19613.4947228007;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25106.3339950024;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4914.03882832147;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24545.9813740347;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100704.359301561;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20509.3671229897;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159064.047085306;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63363.6597487646;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28096.034295762;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143959.892075683;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230952.906997517;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87356.2064354238;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23653.5679406417;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22670.0683816182;0
AgriForest_Fish;0;0;0;11159.3499856869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80827.9831022572;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375437.409037275;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334180.006082365;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2598750.5786308;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
