Row;Crude_oil;Commodities;EnerSect;HybridCommod;PrimEnerSect
Row;Natural_gas;Commodities;EnerSect;HybridCommod;PrimEnerSect
Row;Coal;Commodities;EnerSect;HybridCommod;PrimEnerSect
Row;FuelProd;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;Elec_Heat;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;Heavy_Industry;Commodities;NonEnerSect;NonHybridCommod;-
Row;Buildings_constr;Commodities;NonEnerSect;NonHybridCommod;-
Row;Work_constr;Commodities;NonEnerSect;NonHybridCommod;-
Row;Automobile;Commodities;NonEnerSect;NonHybridCommod;-
Row;Load_PipeTransp;Commodities;NonEnerSect;NonHybridCommod;-
Row;PassTransp;Commodities;NonEnerSect;NonHybridCommod;-
Row;Agri_Food_industry;Commodities;NonEnerSect;NonHybridCommod;-
Row;Property_business;Commodities;NonEnerSect;HybridCommod;-
Row;OthSectors;Commodities;NonEnerSect;NonHybridCommod;-
Row;Labour_income;OthPart_IOT_AGG;Value_Added;-;-
Row;Labour_Tax;OthPart_IOT_AGG;Value_Added;-;-
Row;Capital_income;OthPart_IOT_AGG;Value_Added;-;-
Row;Production_Tax;OthPart_IOT_AGG;Value_Added;-;-
Row;Profit_margin;OthPart_IOT_AGG;Value_Added;-;-
Row;M_value;OthPart_IOT_AGG;-;-;-
Row;Trade_margins;OthPart_IOT_AGG;Margins;-;-
Row;Transp_margins;OthPart_IOT_AGG;Margins;-;-
Row;SpeMarg_Crude_oil;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Natural_gas;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Coal;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_FuelProd;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Elec_Heat;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Heavy_Industry;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Buildings_constr;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Work_constr;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Automobile;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Load_PipeTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_PassTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Agri_Food_industry;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Property_business;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Comp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_C;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;SpeMarg_G;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;SpeMarg_I;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;SpeMarg_X;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;VA_Tax;OthPart_IOT_AGG;Taxes;-;-
Row;Energy_Tax_IC;OthPart_IOT_AGG;Taxes;-;-
Row;Energy_Tax_FC;OthPart_IOT_AGG;Taxes;-;-
Row;ClimPolCompensbySect;OthPart_IOT_AGG;Taxes;-;-
Row;OtherIndirTax;OthPart_IOT_AGG;Taxes;-;-
Column;Crude_oil;Sectors;NonSupplierSect;-;-
Column;Natural_gas;Sectors;NonSupplierSect;-;-
Column;Coal;Sectors;-;-;-
Column;FuelProd;Sectors;-;-;-
Column;Elec_Heat;Sectors;-;-;-
Column;Heavy_Industry;Sectors;-;-;-
Column;Buildings_constr;Sectors;-;-;-
Column;Work_constr;Sectors;-;-;-
Column;Automobile;Sectors;-;-;-
Column;Load_PipeTransp;Sectors;-;-;-
Column;PassTransp;Sectors;-;-;-
Column;Agri_Food_industry;Sectors;-;-;-
Column;Property_business;Sectors;-;-;-
Column;OthSectors;Sectors;-;-;-
Column;C;FC;-;-;-
Column;G;FC;-;-;-
Column;I;FC;-;-;-
Column;X;FC;-;-;-
