reference_year;2010;2030
current_year;2030;2050
GDP;0.01475;0.017
GDP_world;0.0211186099;0.0201069551
Population;0.0042131436;0.0025984392
Labour_force;0.0030480279;0.0013270206
Retired;0.0178530092;0.0079111127
pM_Crude_oil;-0.0249810818;0.039121679
pM_Natural_gas;-0.0053827986;0.0114648021
pM_Coal;0.0102984679;-0.0439856777
pM_AllFuels;-0.0182511624;0.0335609871
pM_Electricity;0.0136423383;-0.0077395841
pM_HeatGeoSol_Th;0.0136423383;-0.0077395841
pM_Heavy_Industry;0.0015;0.0015
pM_Buildings_constr;0.0015;0.0015
pM_Work_constr;0.0015;0.0015
pM_Automobile;0.0015;0.0015
pM_Load_PipeTransp;0.0015;0.0015
pM_PassTransp;0.0015;0.0015
pM_Agri_Food_industry ;0.0015;0.0015
pM_Property_business;0.0015;0.0015
pM_OthSectors;0.0015;0.0015
units;mean_yearly_growth_rate;
